,год,время_года,климат,город,страна,способ_охлаждения,режим_при_смешанном_типе_охлаждения,способ_обогрева,возраст,пол,ощущение_температуры,ощущение_температуры_(bool),предпочтительное_изменение_температуры,ощущение_движения_воздуха_(bool),предпочтительное_изменение_движения_воздуха,оценка_комфорта,утепление,температура_воздуха_в_помещении,rh,скорость_воздуха,рост,вес,занавески,вентилятор,окно,двери,среднемесячная_температура_на_улице,количество_рекламаций,countmen,реклам_категория,возрастная_категория,precent_satisf,стандр_комф_вл
280,2012,Лето,Влажный субтропический муссонный,Дели,Индия,Кондиционирование,нет,нет,25,Женский,0.0,1.0,Без изменений,,Без изменений,6.0,0.66,23.7,56.2,0.11,157.5,47.0,0.0,1.0,0.0,0.0,30.9,0,1,мало,молодой возраст,49,OK
281,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Вентиляция,нет,25,Мужской,0.0,1.0,Без изменений,,Больше,6.0,0.64,25.1,54.5,0.09,175.0,92.0,0.0,1.0,0.0,0.0,29.5,0,1,мало,молодой возраст,57,OK
282,2012,Лето,Субтропическое высокогорье,Шимла,Индия,Смешанный,Вентиляция,Механическое отопление,55,Мужской,-1.0,1.0,Без изменений,,Без изменений,6.0,0.69,22.6,57.7,0.04,165.1,56.0,0.0,1.0,1.0,1.0,18.5,0,1,мало,средний возраст,57,OK
283,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Смешанный,Кондиционирование,Механическое отопление,45,Мужской,0.0,1.0,Холоднее,,Больше,5.0,2.08,20.4,27.8,0.02,157.5,60.0,0.0,1.0,0.0,0.0,8.5,0,1,мало,средний возраст,57,not OK
284,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Кондиционирование,нет,25,Мужской,0.0,1.0,Без изменений,,Больше,4.0,0.74,25.6,48.0,0.08,172.7,75.0,0.0,1.0,0.0,0.0,29.5,3,1,много,молодой возраст,57,OK
285,2012,Лето,Влажный субтропический муссонный,Дели,Индия,Кондиционирование,нет,нет,25,Мужской,0.0,1.0,Без изменений,,Больше,5.0,0.81,23.1,57.6,0.07,188.0,95.0,0.0,1.0,0.0,0.0,30.9,0,1,мало,молодой возраст,57,OK
286,2012,Зима,Влажный субтропический муссонный,Дели,Индия,Смешанный,Вентиляция,нет,35,Женский,-0.5,1.0,Холоднее,,Без изменений,5.0,0.8,26.6,33.4,0.08,157.5,57.0,0.0,0.0,0.0,0.0,15.5,0,1,мало,молодой возраст,49,not OK
287,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,0.0,0.0,Холоднее,,Без изменений,,0.7,26.8,47.0,0.03,170.2,71.0,0.0,1.0,0.0,0.0,38.1,0,1,мало,молодой возраст,57,OK
288,2012,Весна,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Женский,0.0,1.0,Без изменений,,Без изменений,,0.6,28.1,49.0,0.01,170.2,58.0,0.0,1.0,0.0,1.0,30.4,0,1,мало,молодой возраст,49,OK
289,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Вентиляция,нет,нет,55,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,1.69,20.0,39.2,0.07,170.2,82.0,0.0,1.0,0.0,0.0,8.5,0,1,мало,средний возраст,57,not OK
290,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Смешанный,Кондиционирование,Механическое отопление,55,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,1.44,19.4,38.2,0.03,160.0,60.0,0.0,1.0,0.0,1.0,8.5,0,1,мало,средний возраст,57,not OK
291,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Женский,-2.0,1.0,Теплее,,Больше,,0.84,26.3,49.0,0.25,170.2,62.0,0.0,1.0,0.0,0.0,30.8,0,1,мало,молодой возраст,49,OK
292,2012,Осень,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,нет,45,Мужской,-1.0,1.0,Теплее,,Больше,,0.68,28.1,46.0,0.04,170.2,61.0,0.0,1.0,0.0,1.0,25.7,0,1,мало,средний возраст,57,OK
293,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Кондиционирование,нет,45,Мужской,0.0,1.0,Без изменений,,Без изменений,4.0,0.61,33.7,54.3,0.32,157.5,55.0,0.0,1.0,1.0,0.0,29.5,0,1,мало,средний возраст,57,OK
294,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Кондиционирование,нет,нет,25,Мужской,0.0,1.0,Без изменений,,Больше,6.0,0.7,25.8,62.4,0.13,178.0,74.0,0.0,1.0,0.0,0.0,38.1,0,1,мало,молодой возраст,57,not OK
295,2012,Лето,Влажный субтропический муссонный,Дели,Индия,Кондиционирование,нет,нет,25,Женский,0.0,1.0,Холоднее,,Больше,5.0,0.66,24.8,54.1,0.07,160.0,58.0,0.0,1.0,0.0,1.0,30.9,0,1,мало,молодой возраст,49,OK
296,2012,Зима,Жаркий полузасушливый,Ахмедабад,Индия,Вентиляция,нет,нет,25,Женский,-1.0,1.0,Без изменений,,Без изменений,4.0,1.12,23.5,28.9,0.05,144.8,44.0,0.0,0.0,0.0,0.0,21.3,0,1,мало,молодой возраст,49,not OK
297,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Женский,-1.0,1.0,Без изменений,,Больше,,0.75,27.1,49.0,0.32,170.2,52.0,0.0,1.0,0.0,0.0,38.1,0,1,мало,молодой возраст,49,OK
298,2012,Весна,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,нет,45,Мужской,2.0,1.0,Холоднее,,Больше,,0.53,30.4,34.0,0.15,170.2,70.0,0.0,1.0,0.0,0.0,31.5,0,1,мало,средний возраст,57,not OK
299,2012,Весна,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,нет,45,Мужской,0.0,1.0,Холоднее,,Без изменений,,0.62,34.3,31.0,0.77,170.2,52.0,0.0,1.0,0.0,1.0,31.5,0,1,мало,средний возраст,57,not OK
300,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Вентиляция,нет,25,Женский,0.0,1.0,Холоднее,,Без изменений,,0.84,28.2,48.0,0.16,170.2,65.0,0.0,1.0,0.0,0.0,30.8,0,1,мало,молодой возраст,49,OK
301,2012,Лето,Субтропическое высокогорье,Шимла,Индия,Вентиляция,нет,нет,45,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,0.75,20.5,82.3,0.02,165.1,62.0,0.0,1.0,0.0,1.0,18.5,0,1,мало,средний возраст,57,not OK
302,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Кондиционирование,нет,нет,25,Мужской,0.0,1.0,Теплее,,Без изменений,6.0,0.74,26.9,65.3,0.04,167.0,60.0,0.0,0.0,0.0,1.0,38.1,0,1,мало,молодой возраст,57,not OK
303,2012,Зима,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Вентиляция,нет,45,Женский,-1.0,0.0,Теплее,,Без изменений,6.0,0.92,24.7,26.6,0.09,160.0,80.0,0.0,1.0,0.0,1.0,21.3,0,1,мало,средний возраст,49,not OK
304,2012,Лето,Субтропическое высокогорье,Шимла,Индия,Вентиляция,нет,нет,25,Женский,0.5,1.0,Теплее,,Больше,5.0,0.92,23.1,77.1,0.01,157.5,48.0,0.0,1.0,0.0,1.0,18.5,0,1,мало,молодой возраст,49,not OK
305,2012,Весна,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,3.0,0.0,Холоднее,,Больше,,0.68,26.3,45.0,0.01,170.2,65.0,0.0,1.0,0.0,0.0,30.4,0,1,мало,молодой возраст,57,OK
306,2012,Весна,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Женский,-1.0,1.0,Холоднее,,Больше,,0.84,25.5,47.0,0.07,170.2,49.0,0.0,1.0,0.0,1.0,30.4,0,1,мало,молодой возраст,49,OK
307,2012,Зима,Тропическая влажная саванна,Бангалор,Индия,Кондиционирование,нет,нет,25,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,0.88,27.8,46.3,0.22,172.0,65.0,0.0,1.0,0.0,0.0,29.9,0,1,мало,молодой возраст,57,OK
308,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Кондиционирование,нет,45,Мужской,-2.0,1.0,Теплее,,Без изменений,5.0,0.7,25.3,59.3,0.18,167.6,85.0,0.0,1.0,0.0,1.0,29.5,0,1,мало,средний возраст,57,OK
309,2012,Зима,Тропическая влажная саванна,Бангалор,Индия,Кондиционирование,нет,нет,25,Мужской,0.0,1.0,Без изменений,,Без изменений,5.0,0.71,26.3,49.7,0.12,170.2,63.0,0.0,0.0,0.0,0.0,29.9,0,1,мало,молодой возраст,57,OK
310,2012,Зима,Тропическая влажная саванна,Бангалор,Индия,Кондиционирование,нет,нет,25,Мужской,0.0,1.0,Без изменений,,Больше,6.0,0.75,24.5,54.3,0.08,180.3,72.0,0.0,0.0,0.0,1.0,29.9,0,1,мало,молодой возраст,57,OK
311,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Смешанный,Кондиционирование,Механическое отопление,25,Женский,-1.0,0.0,Холоднее,,Без изменений,4.0,1.48,22.8,31.2,0.04,134.6,43.0,0.0,1.0,0.0,1.0,8.5,0,1,мало,молодой возраст,49,not OK
312,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Кондиционирование,нет,35,Женский,-0.5,1.0,Без изменений,,Без изменений,3.0,1.05,24.0,59.4,0.1,163.0,82.0,0.0,1.0,0.0,1.0,29.5,1,1,мало,молодой возраст,49,OK
313,2012,Лето,Тропическая влажная саванна,Бангалор,Индия,Вентиляция,нет,нет,55,Женский,1.0,1.0,Без изменений,,Без изменений,6.0,0.87,26.1,70.1,0.02,152.4,64.0,0.0,0.0,0.0,1.0,30.8,0,1,мало,средний возраст,49,not OK
314,2012,Лето,Субтропическое высокогорье,Шимла,Индия,Смешанный,Вентиляция,Механическое отопление,45,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,0.64,25.3,53.5,0.01,167.6,70.0,0.0,1.0,0.0,1.0,18.5,0,1,мало,средний возраст,57,OK
315,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,-1.0,1.0,Теплее,,Меньше,,0.72,27.5,55.0,0.07,170.2,65.0,0.0,1.0,0.0,0.0,38.1,0,1,мало,молодой возраст,57,OK
316,2012,Зима,Влажный субтропический муссонный,Дели,Индия,Смешанный,Вентиляция,нет,55,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,1.59,17.6,54.8,0.03,177.8,78.0,0.0,0.0,0.0,0.0,15.5,0,1,мало,средний возраст,57,OK
317,2012,Зима,Тропическая влажная саванна,Бангалор,Индия,Кондиционирование,нет,нет,45,Женский,2.0,0.0,Без изменений,,Больше,6.0,0.64,25.9,51.6,0.21,157.5,56.0,0.0,1.0,0.0,1.0,29.9,0,1,мало,средний возраст,49,OK
318,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Вентиляция,нет,35,Мужской,0.5,1.0,Без изменений,,Без изменений,5.0,0.7,25.0,54.9,0.06,170.2,65.0,0.0,1.0,0.0,1.0,29.5,0,1,мало,молодой возраст,57,OK
319,2012,Лето,Влажный субтропический муссонный,Дели,Индия,Кондиционирование,нет,нет,25,Женский,0.0,1.0,Без изменений,,Без изменений,6.0,0.6,23.9,55.1,0.11,160.0,59.0,0.0,1.0,1.0,1.0,30.9,0,1,мало,молодой возраст,49,OK
320,2012,Лето,Тропическая влажная саванна,Бангалор,Индия,Вентиляция,нет,нет,45,Женский,0.0,1.0,Без изменений,,Без изменений,6.0,0.68,25.7,71.8,0.03,167.0,64.0,0.0,0.0,0.0,1.0,30.8,0,1,мало,средний возраст,49,not OK
321,2012,Весна,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Женский,-3.0,1.0,Теплее,,Меньше,,0.73,26.6,50.0,0.47,170.2,65.0,0.0,1.0,0.0,0.0,30.4,0,1,мало,молодой возраст,49,OK
322,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Кондиционирование,нет,45,Мужской,0.0,1.0,Без изменений,,Больше,4.0,0.7,25.8,54.7,0.12,175.3,90.0,0.0,1.0,0.0,1.0,29.5,0,1,мало,средний возраст,57,OK
323,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,нет,45,Женский,0.0,1.0,Без изменений,,Без изменений,,0.75,27.7,48.0,0.07,170.2,54.0,0.0,1.0,0.0,1.0,21.6,0,1,мало,средний возраст,49,OK
324,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Кондиционирование,нет,45,Мужской,0.5,1.0,Холоднее,,Больше,5.0,0.61,29.4,75.5,0.39,160.0,73.0,0.0,1.0,1.0,1.0,29.5,0,1,мало,средний возраст,57,not OK
325,2012,Лето,Субтропическое высокогорье,Шимла,Индия,Смешанный,Вентиляция,Механическое отопление,25,Мужской,-1.0,1.0,Без изменений,,Без изменений,6.0,0.67,21.8,80.1,0.02,180.3,67.0,0.0,1.0,1.0,1.0,18.5,0,1,мало,молодой возраст,57,not OK
326,2012,Весна,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,-1.0,1.0,Холоднее,,Меньше,,0.72,27.0,52.0,0.23,170.2,54.0,0.0,1.0,0.0,0.0,30.4,0,1,мало,молодой возраст,57,OK
327,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Кондиционирование,нет,35,Женский,-0.5,1.0,Без изменений,,Больше,4.0,0.59,24.6,57.2,0.09,157.5,65.0,0.0,1.0,0.0,1.0,29.5,0,1,мало,молодой возраст,49,OK
328,2012,Зима,Влажный субтропический муссонный,Дели,Индия,Смешанный,Кондиционирование,Механическое отопление,25,Мужской,-1.0,0.0,Холоднее,,Без изменений,3.0,1.45,17.5,53.0,0.07,182.9,85.0,0.0,0.0,0.0,1.0,15.5,2,1,средне,молодой возраст,57,OK
329,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Вентиляция,нет,нет,25,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,0.7,35.9,45.6,0.54,165.1,56.0,0.0,1.0,1.0,1.0,29.5,0,1,мало,молодой возраст,57,OK
330,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Женский,3.0,0.0,Без изменений,,Больше,,0.84,25.8,41.0,0.19,170.2,42.0,0.0,1.0,0.0,0.0,38.1,0,1,мало,молодой возраст,49,OK
331,2012,Лето,Субтропическое высокогорье,Шимла,Индия,Вентиляция,нет,нет,55,Мужской,0.0,1.0,Без изменений,,Больше,6.0,0.7,22.2,81.3,0.01,165.1,85.0,0.0,1.0,0.0,1.0,18.5,0,1,мало,средний возраст,57,not OK
332,2012,Лето,Влажный субтропический муссонный,Дели,Индия,Смешанный,Вентиляция,нет,55,Мужской,3.0,0.0,Теплее,,Больше,2.0,0.7,35.8,44.8,0.32,160.0,70.0,0.0,1.0,1.0,1.0,30.9,0,1,мало,средний возраст,57,OK
333,2012,Лето,Влажный субтропический муссонный,Дели,Индия,Смешанный,Вентиляция,нет,55,Женский,0.0,1.0,Без изменений,,Без изменений,6.0,0.63,32.2,72.6,0.24,157.5,65.0,0.0,1.0,1.0,1.0,30.9,0,1,мало,средний возраст,49,not OK
334,2012,Лето,Влажный субтропический муссонный,Дели,Индия,Кондиционирование,нет,нет,35,Мужской,-0.5,1.0,Без изменений,,Больше,5.0,0.75,23.2,57.1,0.08,160.0,67.0,0.0,1.0,1.0,1.0,30.9,0,1,мало,молодой возраст,57,OK
335,2012,Лето,Тропическая влажная саванна,Бангалор,Индия,Кондиционирование,нет,нет,25,Мужской,0.0,1.0,Без изменений,,Без изменений,5.0,0.78,24.9,65.9,0.2,168.0,55.0,0.0,1.0,1.0,1.0,30.8,0,1,мало,молодой возраст,57,not OK
336,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Кондиционирование,нет,55,Мужской,2.0,0.0,Без изменений,,Больше,2.0,0.67,34.4,44.5,0.22,167.0,68.0,0.0,1.0,1.0,1.0,29.5,1,1,мало,средний возраст,57,OK
337,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Кондиционирование,нет,нет,25,Мужской,-2.0,0.0,Холоднее,,Без изменений,5.0,0.7,24.9,67.7,0.23,170.2,55.0,0.0,1.0,1.0,1.0,30.8,0,1,мало,молодой возраст,57,not OK
338,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Вентиляция,нет,нет,55,Мужской,2.0,0.0,Теплее,,Меньше,2.0,0.49,34.3,49.4,0.65,175.3,70.0,0.0,1.0,1.0,1.0,38.1,0,1,мало,средний возраст,57,OK
339,2012,Лето,Влажный субтропический муссонный,Дели,Индия,Кондиционирование,нет,нет,25,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,0.64,22.9,49.9,0.06,172.7,80.0,0.0,1.0,1.0,1.0,30.9,0,1,мало,молодой возраст,57,OK
340,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Вентиляция,нет,нет,45,Женский,3.0,0.0,Холоднее,,Меньше,6.0,0.48,35.5,34.9,0.41,172.7,73.0,0.0,1.0,1.0,1.0,38.1,0,1,мало,средний возраст,49,not OK
341,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Женский,0.0,1.0,Без изменений,,Меньше,,0.97,27.9,36.0,0.28,170.2,74.0,0.0,1.0,0.0,0.0,38.1,0,1,мало,молодой возраст,49,not OK
342,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Смешанный,Кондиционирование,Механическое отопление,25,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,1.68,20.6,34.6,0.07,190.5,82.0,0.0,1.0,0.0,1.0,8.5,0,1,мало,молодой возраст,57,not OK
343,2012,Осень,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Вентиляция,нет,25,Женский,-1.0,1.0,Без изменений,,Без изменений,,0.63,28.9,63.0,0.48,170.2,45.0,0.0,1.0,1.0,1.0,29.7,0,1,мало,молодой возраст,49,not OK
344,2012,Зима,Влажный субтропический муссонный,Дели,Индия,Смешанный,Вентиляция,нет,55,Женский,-1.0,1.0,Холоднее,,Без изменений,3.0,1.47,18.7,52.2,0.01,157.5,65.0,0.0,0.0,0.0,1.0,15.5,0,1,мало,средний возраст,49,OK
345,2012,Зима,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,нет,45,Женский,-2.0,1.0,Теплее,,Меньше,,0.74,27.7,49.0,0.0,170.2,56.0,0.0,1.0,1.0,0.0,21.6,0,1,мало,средний возраст,49,OK
346,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Вентиляция,нет,нет,35,Женский,0.0,1.0,Без изменений,,Больше,5.0,1.74,20.2,36.4,0.08,167.6,70.0,0.0,1.0,0.0,1.0,8.5,0,1,мало,молодой возраст,49,not OK
347,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Кондиционирование,нет,нет,25,Женский,0.0,1.0,Теплее,,Без изменений,6.0,0.71,26.7,59.4,0.34,152.4,50.0,0.0,0.0,1.0,1.0,38.1,0,1,мало,молодой возраст,49,OK
348,2012,Зима,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Кондиционирование,нет,25,Мужской,0.0,1.0,Без изменений,,Больше,5.0,0.57,25.3,50.8,0.07,175.3,67.0,0.0,1.0,0.0,1.0,21.3,0,1,мало,молодой возраст,57,OK
349,2012,Лето,Влажный субтропический муссонный,Дели,Индия,Смешанный,Вентиляция,Механическое отопление,25,Женский,3.0,1.0,Теплее,,Без изменений,3.0,0.57,37.4,41.3,0.13,157.5,50.0,0.0,1.0,0.0,1.0,30.9,0,1,мало,молодой возраст,49,OK
350,2012,Осень,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,-1.0,0.0,Холоднее,,Без изменений,,0.72,24.8,51.0,0.13,170.2,80.0,0.0,1.0,0.0,0.0,29.7,0,1,мало,молодой возраст,57,OK
351,2012,Зима,Влажный субтропический муссонный,Дели,Индия,Кондиционирование,нет,нет,35,Мужской,0.0,1.0,Теплее,,Больше,3.0,1.22,23.7,44.0,0.13,174.0,95.0,0.0,1.0,1.0,1.0,15.5,2,1,средне,молодой возраст,57,OK
352,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,0.0,1.0,Без изменений,,Без изменений,,0.7,25.1,40.0,0.07,170.2,52.0,0.0,1.0,0.0,0.0,38.1,0,1,мало,молодой возраст,57,OK
353,2012,Лето,Влажный субтропический муссонный,Дели,Индия,Смешанный,Вентиляция,Механическое отопление,45,Мужской,1.0,0.0,Теплее,,Больше,5.0,0.68,36.2,45.1,0.82,177.8,81.0,0.0,1.0,1.0,1.0,30.9,0,1,мало,средний возраст,57,OK
354,2012,Зима,Влажный субтропический муссонный,Дели,Индия,Кондиционирование,нет,нет,25,Мужской,0.0,1.0,Без изменений,,Без изменений,6.0,1.0,22.5,45.8,0.03,180.0,75.0,0.0,1.0,1.0,1.0,15.5,0,1,мало,молодой возраст,57,OK
355,2012,Осень,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,нет,45,Мужской,-1.0,0.0,Без изменений,,Без изменений,,0.72,27.5,64.0,0.01,170.2,70.0,0.0,1.0,0.0,1.0,25.7,0,1,мало,средний возраст,57,not OK
356,2012,Зима,Влажный субтропический муссонный,Дели,Индия,Кондиционирование,нет,нет,25,Мужской,1.0,1.0,Без изменений,,Без изменений,6.0,1.02,25.2,38.9,0.08,172.7,79.0,0.0,1.0,1.0,1.0,15.5,0,1,мало,молодой возраст,57,not OK
357,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Женский,3.0,0.0,Холоднее,,Больше,,0.97,28.6,65.0,0.02,170.2,60.0,0.0,1.0,0.0,0.0,30.8,0,1,мало,молодой возраст,49,not OK
358,2012,Лето,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,0.0,1.0,Без изменений,,Без изменений,,0.7,27.3,43.0,0.16,170.2,60.0,0.0,1.0,0.0,0.0,38.1,0,1,мало,молодой возраст,57,OK
359,2012,Весна,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Женский,0.0,1.0,Холоднее,,Без изменений,,0.97,27.5,48.0,0.14,170.2,63.0,0.0,1.0,0.0,1.0,30.4,0,1,мало,молодой возраст,49,OK
360,2012,Осень,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,1.0,0.0,Холоднее,,Больше,,0.68,25.4,54.0,0.09,170.2,63.0,0.0,1.0,0.0,0.0,29.7,0,1,мало,молодой возраст,57,OK
361,2012,Зима,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Вентиляция,нет,55,Мужской,0.0,1.0,Холоднее,,Больше,6.0,0.85,24.4,26.5,0.09,157.5,57.0,0.0,0.0,1.0,1.0,21.3,0,1,мало,средний возраст,57,not OK
362,2012,Лето,Субтропическое высокогорье,Шимла,Индия,Смешанный,Вентиляция,Механическое отопление,35,Мужской,0.0,1.0,Холоднее,,Без изменений,6.0,0.97,21.4,82.9,0.04,175.3,77.0,0.0,1.0,0.0,1.0,18.5,0,1,мало,молодой возраст,57,not OK
363,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Вентиляция,нет,нет,25,Мужской,0.0,1.0,Холоднее,,Больше,5.0,1.83,17.0,23.9,0.04,170.2,57.0,0.0,1.0,0.0,1.0,8.5,0,1,мало,молодой возраст,57,not OK
364,2012,Весна,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,-1.0,1.0,Холоднее,,Больше,,0.72,27.1,54.0,0.01,170.2,75.0,0.0,1.0,0.0,0.0,30.4,0,1,мало,молодой возраст,57,OK
365,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Кондиционирование,нет,25,Мужской,1.0,0.0,Холоднее,,Больше,4.0,0.74,23.9,49.5,0.21,170.2,58.0,0.0,1.0,1.0,1.0,29.5,0,1,мало,молодой возраст,57,OK
366,2012,Зима,Субтропическое высокогорье,Шимла,Индия,Смешанный,Кондиционирование,Механическое отопление,45,Женский,3.0,1.0,Без изменений,,Без изменений,6.0,1.45,20.2,32.2,0.02,152.4,48.0,0.0,1.0,0.0,1.0,8.5,0,1,мало,средний возраст,49,not OK
367,2012,Лето,Тропическая влажная саванна,Бангалор,Индия,Кондиционирование,нет,нет,25,Мужской,0.0,1.0,Холоднее,,Больше,3.0,0.72,25.3,62.1,0.05,170.2,73.0,0.0,0.0,1.0,1.0,30.8,1,1,мало,молодой возраст,57,not OK
368,2012,Лето,Субтропическое высокогорье,Шимла,Индия,Вентиляция,нет,нет,55,Мужской,-1.0,1.0,Без изменений,,Больше,6.0,0.49,25.2,49.0,0.04,175.3,67.0,0.0,1.0,1.0,1.0,18.5,0,1,мало,средний возраст,57,OK
369,2012,Лето,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Кондиционирование,нет,45,Мужской,2.0,0.0,Холоднее,,Больше,,0.68,28.0,44.0,0.03,170.2,75.0,0.0,1.0,0.0,0.0,27.0,0,1,мало,средний возраст,57,OK
370,2012,Зима,Тропическая влажная саванна,Ченнай,Индия,Кондиционирование,нет,нет,25,Мужской,0.0,1.0,Без изменений,,Больше,5.0,0.78,25.7,65.9,0.56,172.0,80.0,0.0,1.0,1.0,1.0,30.8,0,1,мало,молодой возраст,57,not OK
371,2012,Зима,Тропическая влажная саванна,Бангалор,Индия,Вентиляция,нет,нет,55,Мужской,0.0,1.0,Без изменений,,Больше,6.0,0.84,25.3,45.7,0.03,162.6,75.0,0.0,0.0,0.0,1.0,29.9,0,1,мало,средний возраст,57,OK
372,2012,Осень,Жаркий полузасушливый,Хайдарабад,Индия,Смешанный,Вентиляция,нет,45,Мужской,3.0,0.0,Холоднее,,Больше,,0.68,30.1,61.0,0.02,170.2,80.0,0.0,1.0,1.0,0.0,25.7,0,1,мало,средний возраст,57,not OK
373,2012,Зима,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Вентиляция,нет,35,Мужской,0.0,1.0,Без изменений,,Больше,5.0,0.49,26.8,51.1,0.02,170.2,72.0,0.0,1.0,0.0,1.0,21.3,0,1,мало,молодой возраст,57,OK
374,2012,Осень,Тропическая влажная саванна,Ченнай,Индия,Смешанный,Кондиционирование,нет,25,Мужской,-1.0,1.0,Теплее,,Больше,,0.68,27.0,47.0,0.08,170.2,76.0,0.0,1.0,0.0,0.0,29.7,0,1,мало,молодой возраст,57,OK
375,2012,Лето,Жаркий полузасушливый,Ахмедабад,Индия,Смешанный,Кондиционирование,нет,45,Мужской,0.0,1.0,Холоднее,,Больше,3.0,0.61,30.3,69.8,0.38,170.2,60.0,0.0,1.0,1.0,1.0,29.5,1,1,мало,средний возраст,57,not OK
376,2012,Зима,Влажный субтропический муссонный,Дели,Индия,Смешанный,Вентиляция,нет,45,Женский,-1.0,0.0,Холоднее,,Больше,4.0,1.12,20.2,49.1,0.09,152.4,70.0,0.0,0.0,1.0,1.0,15.5,0,1,мало,средний возраст,49,OK
377,2012,Лето,Влажный субтропический муссонный,Дели,Индия,Смешанный,Кондиционирование,нет,55,Мужской,3.0,0.0,Теплее,,Больше,1.0,0.67,37.1,47.0,0.5,167.6,75.0,0.0,1.0,1.0,1.0,30.9,1,1,мало,средний возраст,57,OK
